Name,City,State,Operator,Size_MW,Latitude,Longitude,Status,Electricity_Price,Composite_Score,Classification,Savings_Per_MW,Payback_Years,OPEX_Impact_Pct,Annual_Energy_Cost,Estimated_Savings,EJ_Demographic_Index,EJ_Energy_Burden_Pct,CO2_Avoided_MT,Water_Saved_Gal,Grid_Relief_Pct,Cars_Equivalent,Homes_Equivalent,Missing_Inputs_Note
Equinix TY8,Tokyo,Tokyo,Equinix,10.0,35.6181,139.7414,Active,0.2,73.1,Good,209101.2,0.717,4.0,20910120.0,2091012.0,,,4913.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Global Hubs - London,London,London,Epsilon,1.4,51.52503825,-0.084904922,Active,0.34,72.96,Good,355472.04,3.014,4.8,4976608.56,497660.86,,,336.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
ADA Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Ada Infrastructure,60.0,-22.70749374,-43.22411039,Construction,0.1766,72.92,Good,184636.36,0.135,4.0,110781815.76,11078181.58,,,5959.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Pudonweg 37 (AMS8),Amsterdam,,Digital Realty,14.8,52.36951170579629,4.893062083891285,Active,0.19,72.78,Good,198646.14,0.51,4.0,29399628.72,2939962.87,,,5106.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Cessnalaan 50 AMS7,Amsterdam,,Digital Realty,14.8,52.383827565365806,4.900063762731081,Active,0.19,72.78,Good,198646.14,0.51,4.0,29399628.72,2939962.87,,,5106.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
BOS-1,Boston,MA,Iron Mountain,3.6,42.34,-71.64,Active,0.234,72.52,Good,244648.4,1.703,4.0,8807342.54,880734.25,24.0,3.2,779.0,18878652.0,0.003,169.4,358.5,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix FR1,Frankfurt,Hesse,Equinix,6.0,50.0999,8.6731,Active,0.21,72.14,Good,219556.26,1.139,4.0,13173375.6,1317337.56,,,2383.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
ITENOS Frankfurt Eschborn,Eschborn,Hesse,ITENOS,6.0,50.1428,8.5689,Active,0.21,72.14,Good,219556.26,1.139,4.0,13173375.6,1317337.56,,,2383.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix TY6,Tokyo,Tokyo,Equinix,8.0,35.652,139.7945,Active,0.2,72.03,Good,209101.2,0.897,4.0,16728096.0,1672809.6,,,3931.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Telehouse Koto 2,Tokyo,Tokyo,KDDI,8.0,35.6541,139.797,Active,0.2,72.03,Good,209101.2,0.897,4.0,16728096.0,1672809.6,,,3931.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Colt Inzai 1,Inzai,Chiba,Colt,8.0,35.7781,140.1655,Active,0.2,72.03,Good,209101.2,0.897,4.0,16728096.0,1672809.6,,,3931.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Epsilon Global Hubs,Singapore,N/A,Epsilon,2.5,1.35184437,103.8616424,Active,0.25,71.47,Good,261376.5,2.296,4.8,6534412.5,653441.25,,,1066.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Weismullerstrase 36 (FRA8),Frankfurt,,Digital Realty,5.4,50.12048186213181,8.672060692145399,Active,0.21,71.38,Good,219556.26,1.265,4.0,11856038.04,1185603.8,,,2145.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Koolhovenlaan 25 AMS6,Amsterdam,,Digital Realty,10.0,52.37248580184787,4.896899329849375,Active,0.19,71.31,Good,198646.14,0.755,4.0,19864614.0,1986461.4,,,3450.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix TY5,Tokyo,Tokyo,Equinix,7.0,35.6295,139.7384,Active,0.2,71.26,Good,209101.2,1.025,4.0,14637084.0,1463708.4,,,3439.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
14 Rue de l'orme a moineaux PAR13,Les Ulis,,Digital Realty,80.0,48.67862028652801,2.1852309881119116,Active,0.16,70.46,Good,167280.96,0.112,4.0,133824768.0,13382476.8,,,5018.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Piscataway 1,Piscataway,NJ,QTS Data Centers,65.0,40.557,-74.484,Active,0.16,70.31,Good,167280.96,0.138,4.0,108732624.0,10873262.4,31.8,2.9,22141.8,474416748.0,0.0381,4813.5,6472.2,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Science Park 120 (AMS17),Amsterdam,,Digital Realty,8.2,52.35957893278829,4.899199776033474,Active,0.19,70.31,Good,198646.14,0.921,4.0,16288983.48,1628898.35,,,2829.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix TY4,Tokyo,Tokyo,Equinix,6.0,35.6287,139.7388,Active,0.2,70.23,Good,209101.2,1.196,4.0,12546072.0,1254607.2,,,2948.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Telehouse Koto 1,Tokyo,Tokyo,KDDI,6.0,35.6538,139.7968,Active,0.2,70.23,Good,209101.2,1.196,4.0,12546072.0,1254607.2,,,2948.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
NYM1,Newark,NJ,CyrusOne,40.0,40.53822,-74.5462,Active,0.16,69.79,Good,167280.96,0.224,4.0,66912384.0,6691238.4,,,19864.6,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
EQR21,Clifton,NJ,Digital Realty,30.0,40.8309681366503,-74.1248998645726,Active,0.16,69.34,Good,167280.96,0.299,4.0,50184288.0,5018428.8,31.8,2.9,10219.3,218961576.0,0.0176,2221.6,2987.2,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
h.J.E Wenckebachweg 127 (AMS18),Amsterdam,,Digital Realty,6.6,52.369143850709165,4.9157536154616555,Active,0.19,68.97,Good,198646.14,1.144,4.0,13110645.24,1311064.52,,,2277.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Equinix TY2,Tokyo,Tokyo,Equinix,5.0,35.6283,139.7392,Active,0.2,68.8,Good,209101.2,1.435,4.0,10455060.0,1045506.0,,,2456.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Lyoner Strasse 28 FRA28,Frankfurt,,Digital Realty,3.9,50.119150171832565,8.66538398028025,Active,0.21,68.46,Good,219556.26,1.752,4.0,8562694.14,856269.41,,,1549.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
2 Marcel Cachin (PAR8),Paris,,Digital Realty,19.2,48.85776165351281,2.338767651518996,Active,0.16,68.33,Good,167280.96,0.467,4.0,32117944.32,3211794.43,,,1204.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
2 Marchel Cachin PAR11,La Courneuve,,Digital Realty,19.2,48.914017415550035,2.3989099213893517,Active,0.16,68.33,Good,167280.96,0.467,4.0,32117944.32,3211794.43,,,1204.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
RJ2,Rio de Janeiro,Rio de Janeiro,Equinix,9.0,-22.8711775670458,-43.2732709192793,Active,0.1766,68.32,Good,184636.36,0.903,4.0,16617272.36,1661727.24,,,893.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
1-3 Rue Rateau (PAR7),Paris,,Digital Realty,16.8,48.84836814523488,2.3687107552475983,Active,0.16,67.93,Good,167280.96,0.534,4.0,28103201.28,2810320.13,,,1053.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Apto DC Madrid Campus,Fuenlabrada,Community of Madrid,Apto,240.0,40.26,-3.82,Construction,0.14,67.74,Good,146370.84,0.043,4.8,351290016.0,35129001.6,,,47675.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
SGIGSM01,Rio de Janeiro,Rio de Janeiro,Scala,7.8,-22.79825294,-43.35646465,Active,0.1766,67.49,Good,184636.36,1.042,4.0,14401636.05,1440163.6,,,774.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
3 Marchel Cachin PAR9,La Courneuve,,Digital Realty,12.8,48.908297984544596,2.376650346854877,Active,0.16,66.93,Good,167280.96,0.701,4.0,21411962.88,2141196.29,,,802.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
16 Joseph Froelicher (PAR12),Paris,,Digital Realty,12.0,48.86246687584181,2.36076473093423,Active,0.16,66.65,Good,167280.96,0.747,4.0,20073715.2,2007371.52,,,752.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
JFK12,New York,NY,Digital Realty,2.5,40.72,-74.01,Active,0.2254,66.11,Good,235657.05,2.546,4.0,5891426.31,589142.63,36.3,3.1,685.3,13527018.0,0.0008,149.0,248.9,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Liverpool City King Edward,Liverpool,"North Wales, Merseyside & Cheshire",Baltic Broadband Limited,1.0,53.4112448170424,-2.99839154587273,Active,0.34,65.72,Good,355472.04,4.22,4.8,3554720.4,355472.04,,,240.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Evolution DC Bangkok,Bangkok,,Evolution Data Centers,52.0,13.747978728402542,100.51505239433224,Under Construction,0.13,65.16,Good,135915.78,0.212,4.0,70676205.6,7067620.56,,,24464.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
nLighten Amsterdam AMS ll,Schiphol-Rijk,,nlighten,4.2,52.284313365808515,4.771622546728949,Active,0.19,65.05,Good,198646.14,1.798,4.8,8343137.88,834313.79,,,1449.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
11-13 Avenue DEd Arts et MEtiers (PR5),Paris,,Digital Realty,8.4,48.840120236676,2.338391780271055,Active,0.16,64.73,Good,167280.96,1.067,4.0,14051600.64,1405160.06,,,526.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne Mesa,Mesa,AZ,CyrusOne,198.0,33.3462,-111.689,Construction,0.12,64.5,Good,125460.72,0.06,4.0,248412225.6,24841222.56,,,98329.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
SP5x,São Paulo,São Paulo,Equinix,14.4,-23.463,-46.8627,Active,0.1386,63.46,Good,144907.13,0.719,4.0,20866626.95,2086662.7,,,1430.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Aligned PHX-02,Phoenix,AZ,Aligned,48.0,33.6535,-112.1132,Active,0.12,63.37,Good,125460.72,0.249,4.0,60221145.6,6022114.56,,,23837.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Vantage AZ14,Goodyear,AZ,Vantage,48.0,33.4563,-112.3587,Construction,0.12,63.37,Good,125460.72,0.249,4.0,60221145.6,6022114.56,,,23837.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Stream Goodyear,Goodyear,AZ,Stream Data Centers,48.0,33.4672,-112.3681,Active,0.12,63.37,Good,125460.72,0.249,4.0,60221145.6,6022114.56,,,23837.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Compass Mesa,Mesa,AZ,Compass Datacenters,48.0,33.3495,-111.6842,Construction,0.12,63.37,Good,125460.72,0.249,4.0,60221145.6,6022114.56,,,23837.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
SP2,Osasco,São Paulo,Ascenty,14.0,-23.4910235840639,-46.777683389786,Active,0.1386,63.34,Good,144907.13,0.739,4.0,20286998.42,2028699.84,,,1390.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
PLN1,Paulinia,São Paulo,Ascenty,13.0,-22.7969446347911,-47.1345730323582,Active,0.1386,63.0,Good,144907.13,0.796,4.0,18837927.11,1883792.71,,,1291.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Digital Realty PHX11,Mesa,AZ,Digital Realty,36.0,33.3471,-111.6861,Active,0.12,62.87,Good,125460.72,0.332,4.0,45165859.2,4516585.92,,,17878.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
NTT PH1,Mesa,AZ,NTT Data,36.0,33.3481,-111.6878,Active,0.12,62.87,Good,125460.72,0.332,4.0,45165859.2,4516585.92,,,17878.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Multigrid Falun,Falun,,Multigrid,150.0,60.6005,15.6301,Construction,0.11,62.77,Good,115005.66,0.087,4.0,172508490.0,17250849.0,,,6116.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Meta Luleå,Luleå,,Meta,120.0,65.6183,22.1306,Active,0.11,62.64,Good,115005.66,0.109,3.2,138006792.0,13800679.2,,,4893.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Vantage AZ12,Goodyear,AZ,Vantage,32.0,33.4555,-112.3579,Active,0.12,62.62,Good,125460.72,0.374,4.0,40147430.4,4014743.04,,,15891.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Vantage AZ13,Goodyear,AZ,Vantage,32.0,33.4559,-112.3583,Active,0.12,62.62,Good,125460.72,0.374,4.0,40147430.4,4014743.04,,,15891.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
QTS PHX2,Phoenix,AZ,QTS,30.0,33.4381,-112.1425,Active,0.12,62.47,Good,125460.72,0.399,4.0,37638216.0,3763821.6,,,14898.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne PHX8,Chandler,AZ,CyrusOne,30.0,33.3102,-111.978,Active,0.12,62.47,Good,125460.72,0.399,4.0,37638216.0,3763821.6,,,14898.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Aligned PHX-01,Phoenix,AZ,Aligned,30.0,33.6532,-112.1128,Active,0.12,62.47,Good,125460.72,0.399,4.0,37638216.0,3763821.6,,,14898.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
PDX-11,Hillsboro,OR,Digital Realty,54.0,45.5229,-122.9898,Active,0.1136,62.45,Good,118769.48,0.234,4.0,64135520.06,6413552.01,24.1,3.4,16466.4,129021923.0,0.0637,3579.7,5376.9,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
PNW1,Quincy,WA,CyrusOne,90.0,47.24403,-119.87,Active,0.11,62.42,Good,115005.66,0.145,4.0,103505094.0,10350509.4,,,44695.4,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
EcoDataCenter Falun,Falun,,EcoDataCenter,90.0,60.6028,15.6328,Active,0.11,62.42,Good,115005.66,0.145,4.0,103505094.0,10350509.4,,,3669.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Parkwest Industiral Estate DUB1,Dublin,,Digital Realty,1.0,53.33815262130722,-6.271608968899659,Active,0.3,62.35,Good,313651.8,4.782,4.0,3136518.0,313651.8,,,313.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
EcoDataCenter Horndal,Horndal,,EcoDataCenter,75.0,60.2952,16.4285,Active,0.11,62.25,Good,115005.66,0.174,4.0,86254245.0,8625424.5,,,3058.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Microsoft Gävle,Gävle,,Microsoft,60.0,60.6745,17.1413,Active,0.11,61.99,Good,115005.66,0.217,3.2,69003396.0,6900339.6,,,2446.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
ITENOS Frankfurt 3,Eschborn,Hesse,ITENOS,2.4,50.14,8.55,Active,0.21,61.9,Good,219556.26,2.847,4.0,5269350.24,526935.02,,,953.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
QTS PHX1,Phoenix,AZ,QTS,24.0,33.4378,-112.1421,Active,0.12,61.87,Good,125460.72,0.498,4.0,30110572.8,3011057.28,,,11918.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne PHX6,Chandler,AZ,CyrusOne,24.0,33.3094,-111.9772,Active,0.12,61.87,Good,125460.72,0.498,4.0,30110572.8,3011057.28,,,11918.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne PHX7,Chandler,AZ,CyrusOne,24.0,33.3098,-111.9776,Active,0.12,61.87,Good,125460.72,0.498,4.0,30110572.8,3011057.28,,,11918.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
SDC Seattle,Seattle,WA,Sabey,54.0,47.493,-122.294,Active,0.11,61.84,Good,115005.66,0.242,4.8,62103056.4,6210305.64,25.9,2.5,16466.4,129021923.0,0.0266,3579.7,5376.9,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
DEN-1,Denver,CO,Iron Mountain,12.3,39.7392,-104.9903,Active,0.1332,61.68,Good,139261.4,0.876,4.0,17129152.1,1712915.21,25.6,2.6,7220.8,65167422.0,0.0117,1569.8,1224.7,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Digital Realty PHX10,Phoenix,AZ,Digital Realty,22.0,33.4524,-112.0731,Active,0.12,61.6,Good,125460.72,0.543,4.0,27601358.4,2760135.84,,,10925.5,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Rio de Janeiro 1,Vinhedo,São Paulo,Ascenty,10.0,-23.0297,-46.9753,Active,0.1386,61.57,Good,144907.13,1.035,4.0,14490713.16,1449071.32,,,993.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Microsoft Sandviken,Sandviken,,Microsoft,40.0,60.6166,16.772,Active,0.11,61.34,Good,115005.66,0.326,3.2,46002264.0,4600226.4,,,1631.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne PHX5,Chandler,AZ,CyrusOne,20.0,33.309,-111.9768,Active,0.12,61.27,Good,125460.72,0.598,4.0,25092144.0,2509214.4,,,9932.3,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
MAA10,Chennai,Tamil Nadu,Digital Realty,150.0,13.09935897,80.17211618,Active,0.1,61.15,Good,104550.6,0.096,4.0,156825900.0,15682590.0,,,111816.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
MU1,Mumbai,Maharashtra,Princeton Digital Group,150.0,19.16745184,72.9907507,Active,0.1,61.15,Good,104550.6,0.096,4.0,156825900.0,15682590.0,,,111816.9,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
SUPERNAP 9,Las Vegas,NV,Switch,150.0,36.06,-115.22,Active,0.0991,61.0,Good,103609.64,0.097,4.0,155414466.9,15541446.69,37.2,2.7,45739.9,358394229.0,0.1695,9943.7,14935.8,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Richmond 1,Richmond,VA,QTS Data Centers,238.0,37.49,-77.24527,Active,0.0973,60.93,Good,101727.73,0.062,4.0,242112006.44,24211200.64,28.9,2.9,73059.3,1648899714.0,0.1174,15882.8,23698.1,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
GDC Bangkok 3 Data Center,Chon Buri,,NTT Data,12.0,13.373178173866238,100.99485251714012,Active,0.13,60.91,Good,135915.78,0.92,4.0,16309893.6,1630989.36,,,5645.7,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne PHX3,Chandler,AZ,CyrusOne,18.0,33.3082,-111.976,Active,0.12,60.88,Good,125460.72,0.664,4.0,22582929.6,2258292.96,,,8939.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne PHX4,Chandler,AZ,CyrusOne,18.0,33.3086,-111.9764,Active,0.12,60.88,Good,125460.72,0.664,4.0,22582929.6,2258292.96,,,8939.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Iron Mountain AZP-2,Phoenix,AZ,Iron Mountain,18.0,33.4492,-112.0748,Active,0.12,60.88,Good,125460.72,0.664,4.0,22582929.6,2258292.96,,,8939.1,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
atNorth SWE02,Kista,Stockholm,atNorth,30.0,59.4022,17.9488,Construction,0.11,60.68,Good,115005.66,0.435,4.0,34501698.0,3450169.8,,,1223.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Bengaluru 4,Bengaluru,Karnataka,NTT Data,67.2,13.19338634,77.64465987,Construction,0.1,60.44,Good,104550.6,0.213,4.0,70258003.2,7025800.32,,,50094.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Vantage AZ11,Goodyear,AZ,Vantage,16.0,33.4551,-112.3575,Active,0.12,60.38,Good,125460.72,0.747,4.0,20073715.2,2007371.52,,,7945.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
H5 Phoenix,Chandler,AZ,H5,16.0,33.2885,-111.8941,Active,0.12,60.38,Good,125460.72,0.747,4.0,20073715.2,2007371.52,,,7945.8,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
TOR1,Vaughan,Ontario,Digital Realty,39.0,43.7792979206063,-79.5396278091949,Active,0.1037,60.18,Good,108418.97,0.355,4.0,42283399.16,4228339.92,,,4893.0,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
Red Oak,Red Oak,TX,Compass Datacenters,360.0,32.537,-96.8049,Active,0.0912,60.08,Good,95350.15,0.044,4.0,343260529.92,34326052.99,42.6,3.3,139464.7,1692703488.0,0.0522,30319.2,35845.9,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne PHX1,Chandler,AZ,CyrusOne,15.0,33.3074,-111.9752,Active,0.12,60.08,Good,125460.72,0.797,4.0,18819108.0,1881910.8,,,7449.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
CyrusOne PHX2,Chandler,AZ,CyrusOne,15.0,33.3078,-111.9756,Active,0.12,60.08,Good,125460.72,0.797,4.0,18819108.0,1881910.8,,,7449.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
PhoenixNAP Phoenix,Phoenix,AZ,PhoenixNAP,15.0,33.4219,-111.9901,Active,0.12,60.08,Good,125460.72,0.797,4.0,18819108.0,1881910.8,,,7449.2,,,,,baseline_pue & load_growth_rate from industry averages; energy_pct_opex from operator-tier benchmark; capacity_factor from Uptime Institute / IDC avg
